CMDLINE /usr/local/bin/python main.py
MEM 859.914062 1689219478.6986
MEM 859.914062 1689219478.8007
MEM 859.914062 1689219478.9022
MEM 859.769531 1689219479.0043
MEM 859.769531 1689219479.1063
MEM 859.824219 1689219479.2094
MEM 859.824219 1689219479.3112
MEM 859.683594 1689219479.4128
MEM 859.683594 1689219479.5149
MEM 859.683594 1689219479.6166
MEM 859.597656 1689219479.7188
MEM 859.597656 1689219479.8203
MEM 859.597656 1689219479.9234
MEM 859.597656 1689219480.0269
MEM 859.597656 1689219480.1299
MEM 859.644531 1689219480.2317
MEM 859.644531 1689219480.3343
MEM 859.644531 1689219480.4386
MEM 859.644531 1689219480.5401
MEM 859.644531 1689219480.6424
MEM 859.457031 1689219480.7447
MEM 859.457031 1689219480.8485
MEM 859.457031 1689219480.9501
MEM 859.457031 1689219481.0520
MEM 859.457031 1689219481.1536
MEM 859.503906 1689219481.2551
MEM 859.363281 1689219481.3568
MEM 859.363281 1689219481.4597
MEM 859.363281 1689219481.5629
MEM 859.363281 1689219481.6650
MEM 855.511719 1689219481.7665
MEM 854.199219 1689219481.8680
MEM 854.199219 1689219481.9701
MEM 854.199219 1689219482.0726
MEM 854.199219 1689219482.1759
MEM 853.191406 1689219482.2781
MEM 853.183594 1689219482.3873
MEM 853.410156 1689219482.4905
MEM 852.128906 1689219482.5940
MEM 852.128906 1689219482.6961
MEM 852.191406 1689219482.7977
MEM 852.449219 1689219482.8998
MEM 852.449219 1689219483.0022
MEM 852.449219 1689219483.1038
MEM 852.449219 1689219483.2064
MEM 852.632812 1689219483.3086
MEM 853.031250 1689219483.4108
MEM 853.289062 1689219483.5127
MEM 853.546875 1689219483.6143
MEM 853.546875 1689219483.7188
MEM 853.546875 1689219483.8204
MEM 854.390625 1689219483.9226
MEM 854.390625 1689219484.0261
MEM 855.421875 1689219484.1291
MEM 855.679688 1689219484.2313
MEM 855.679688 1689219484.3334
MEM 855.492188 1689219484.4349
MEM 855.492188 1689219484.5370
MEM 855.492188 1689219484.6390
MEM 855.492188 1689219484.7409
MEM 855.492188 1689219484.8431
MEM 855.562500 1689219484.9452
MEM 855.562500 1689219485.0470
MEM 855.562500 1689219485.1488
MEM 855.562500 1689219485.2510
MEM 855.562500 1689219485.3533
MEM 855.632812 1689219485.4550
MEM 855.632812 1689219485.5760
MEM 855.632812 1689219485.6842
MEM 855.367188 1689219485.7868
MEM 855.367188 1689219485.8884
MEM 855.480469 1689219485.9899
MEM 855.480469 1689219486.0920
MEM 855.480469 1689219486.1945
MEM 855.480469 1689219486.2973
MEM 855.480469 1689219486.3999
MEM 855.683594 1689219486.5020
MEM 855.683594 1689219486.6037
MEM 855.683594 1689219486.7052
MEM 855.683594 1689219486.8075
MEM 855.683594 1689219486.9105
MEM 855.683594 1689219487.0128
MEM 855.683594 1689219487.1143
MEM 855.683594 1689219487.2168
MEM 855.683594 1689219487.3185
MEM 855.683594 1689219487.4203
MEM 855.683594 1689219487.5219
MEM 855.683594 1689219487.6238
MEM 855.683594 1689219487.7260
MEM 855.683594 1689219487.8293
MEM 855.683594 1689219487.9309
MEM 855.683594 1689219488.0328
MEM 855.683594 1689219488.1346
MEM 855.683594 1689219488.2362
MEM 855.683594 1689219488.3385
MEM 855.683594 1689219488.4402
MEM 855.683594 1689219488.5418
MEM 855.683594 1689219488.6440
MEM 855.683594 1689219488.7454
MEM 855.683594 1689219488.8477
MEM 855.941406 1689219488.9496
MEM 855.941406 1689219489.0520
MEM 855.941406 1689219489.1539
MEM 855.941406 1689219489.2560
MEM 855.941406 1689219489.3578
MEM 856.457031 1689219489.4592
MEM 857.972656 1689219489.5648
MEM 858.492188 1689219489.6671
MEM 859.460938 1689219489.7698
MEM 860.980469 1689219489.8712
MEM 860.980469 1689219489.9729
MEM 860.980469 1689219490.0743
MEM 860.980469 1689219490.1759
MEM 860.980469 1689219490.2783
MEM 859.433594 1689219490.3797
MEM 859.675781 1689219490.4812
MEM 859.675781 1689219490.5837
MEM 859.707031 1689219490.6863
MEM 859.707031 1689219490.7879
MEM 859.707031 1689219490.8919
MEM 859.707031 1689219490.9938
MEM 859.707031 1689219491.0958
MEM 860.050781 1689219491.1981
MEM 860.050781 1689219491.2998
MEM 860.050781 1689219491.4019
MEM 859.968750 1689219491.5039
MEM 859.968750 1689219491.6057
MEM 860.105469 1689219491.7075
MEM 860.105469 1689219491.8098
MEM 859.871094 1689219491.9115
MEM 859.871094 1689219492.0130
MEM 859.871094 1689219492.1155
MEM 860.128906 1689219492.2176
MEM 860.128906 1689219492.3199
MEM 860.535156 1689219492.4232
MEM 860.535156 1689219492.5248
MEM 860.535156 1689219492.6277
MEM 862.531250 1689219492.7343
MEM 863.226562 1689219492.8492
MEM 862.972656 1689219492.9506
MEM 863.179688 1689219493.0522
MEM 863.226562 1689219493.1543
MEM 863.226562 1689219493.2558
MEM 864.703125 1689219493.3573
MEM 865.691406 1689219493.4598
MEM 864.859375 1689219493.5617
MEM 864.964844 1689219493.6635
MEM 864.496094 1689219493.7648
MEM 864.792969 1689219493.8663
MEM 865.406250 1689219493.9697
MEM 865.406250 1689219494.0776
MEM 865.398438 1689219494.1802
MEM 865.664062 1689219494.2890
MEM 866.031250 1689219494.3917
MEM 867.398438 1689219494.4950
MEM 870.531250 1689219494.5982
MEM 872.628906 1689219494.7005
MEM 874.941406 1689219494.8033
MEM 876.398438 1689219494.9054
MEM 877.308594 1689219495.0073
MEM 890.097656 1689219495.1121
MEM 909.628906 1689219495.2140
MEM 910.000000 1689219495.3169
MEM 910.378906 1689219495.4200
MEM 910.484375 1689219495.5248
MEM 910.468750 1689219495.6351
MEM 914.289062 1689219495.7391
MEM 914.277344 1689219495.8554
MEM 923.207031 1689219495.9573
MEM 923.917969 1689219496.0598
MEM 923.589844 1689219496.1768
MEM 923.390625 1689219496.2883
MEM 923.445312 1689219496.3955
MEM 923.507812 1689219496.4992
MEM 923.734375 1689219496.6007
MEM 924.425781 1689219496.7022
MEM 927.308594 1689219496.8067
MEM 927.828125 1689219496.9109
MEM 927.921875 1689219497.0132
MEM 936.960938 1689219497.1151
MEM 937.859375 1689219497.2168
MEM 938.343750 1689219497.3182
MEM 948.113281 1689219497.4199
MEM 945.257812 1689219497.5232
MEM 946.398438 1689219497.6341
MEM 946.398438 1689219497.7357
MEM 946.722656 1689219497.8372
MEM 944.851562 1689219497.9389
MEM 944.851562 1689219498.0406
MEM 944.988281 1689219498.1438
MEM 944.890625 1689219498.2451
MEM 945.050781 1689219498.3467
MEM 945.050781 1689219498.4482
MEM 946.304688 1689219498.5497
MEM 947.625000 1689219498.6510
MEM 950.414062 1689219498.7525
MEM 951.890625 1689219498.8539
MEM 952.488281 1689219498.9561
MEM 953.070312 1689219499.0582
MEM 953.070312 1689219499.1612
MEM 954.214844 1689219499.2629
MEM 956.527344 1689219499.3648
MEM 960.082031 1689219499.4670
MEM 959.542969 1689219499.5684
MEM 960.546875 1689219499.6696
MEM 960.839844 1689219499.7711
MEM 962.027344 1689219499.8727
MEM 964.730469 1689219499.9750
MEM 966.730469 1689219500.0778
MEM 968.085938 1689219500.1800
MEM 977.664062 1689219500.2841
MEM 977.832031 1689219500.3856
MEM 979.785156 1689219500.4870
MEM 996.835938 1689219500.5893
MEM 999.675781 1689219500.7158
MEM 1002.257812 1689219500.8173
MEM 1002.941406 1689219500.9185
MEM 1003.746094 1689219501.0201
MEM 1009.839844 1689219501.1213
MEM 1007.859375 1689219501.2233
MEM 1008.890625 1689219501.3251
MEM 1010.609375 1689219501.4350
MEM 1011.542969 1689219501.5365
MEM 1011.765625 1689219501.6379
MEM 1010.507812 1689219501.7495
MEM 1009.585938 1689219501.8515
MEM 1011.792969 1689219501.9531
MEM 1060.199219 1689219502.0555
MEM 1077.250000 1689219502.1577
MEM 1092.234375 1689219502.2605
MEM 1092.167969 1689219502.3626
MEM 1092.894531 1689219502.4642
MEM 1092.953125 1689219502.5657
MEM 1099.578125 1689219502.6674
MEM 1104.871094 1689219502.7692
MEM 1114.023438 1689219502.8707
MEM 1112.675781 1689219502.9726
MEM 1112.894531 1689219503.0744
MEM 1056.625000 1689219503.1768
MEM 1058.914062 1689219503.2789
MEM 1040.539062 1689219503.3811
MEM 1041.851562 1689219503.4823
MEM 1041.855469 1689219503.5837
MEM 1041.863281 1689219503.6850
MEM 1041.894531 1689219503.7864
MEM 1041.703125 1689219503.8876
MEM 1029.750000 1689219503.9890
MEM 1027.324219 1689219504.0915
MEM 1027.792969 1689219504.1954
MEM 1028.566406 1689219504.2976
MEM 823.925781 1689219504.4063
MEM 826.503906 1689219504.5087
MEM 851.578125 1689219504.6127
MEM 879.566406 1689219504.7146
MEM 876.851562 1689219504.8159
MEM 882.863281 1689219504.9178
MEM 896.242188 1689219505.0240
MEM 918.082031 1689219505.1280
MEM 947.566406 1689219505.2297
MEM 947.000000 1689219505.3319
MEM 959.246094 1689219505.4346
MEM 960.332031 1689219505.5364
MEM 1001.773438 1689219505.6417
MEM 1008.500000 1689219505.7557
MEM 998.878906 1689219505.8569
MEM 992.718750 1689219505.9582
MEM 996.390625 1689219506.0609
MEM 996.351562 1689219506.1632
MEM 996.351562 1689219506.2644
MEM 996.222656 1689219506.3687
MEM 996.460938 1689219506.4701
MEM 998.703125 1689219506.5715
MEM 1001.625000 1689219506.7214
MEM 1005.058594 1689219506.8276
MEM 1006.019531 1689219506.9703
MEM 1006.503906 1689219507.0744
MEM 1007.472656 1689219507.1789
MEM 1008.414062 1689219507.2827
MEM 1029.796875 1689219507.3907
MEM 1066.953125 1689219507.4949
MEM 1080.101562 1689219507.6098
MEM 1101.308594 1689219507.7142
MEM 1107.117188 1689219507.8213
MEM 1105.984375 1689219507.9269
MEM 1128.347656 1689219508.0292
MEM 1134.375000 1689219508.1325
MEM 1171.347656 1689219508.2412
MEM 1188.957031 1689219508.3512
MEM 1215.085938 1689219508.4542
MEM 1213.335938 1689219508.5559
MEM 1214.222656 1689219508.6600
MEM 1218.433594 1689219508.7627
MEM 1192.468750 1689219508.8661
MEM 1247.070312 1689219508.9694
MEM 1243.773438 1689219509.0715
MEM 1287.019531 1689219509.1730
MEM 1306.300781 1689219509.2744
MEM 1285.800781 1689219509.3765
MEM 1289.636719 1689219509.4793
MEM 1283.722656 1689219509.5839
MEM 1296.996094 1689219509.6853
MEM 1302.343750 1689219509.7869
MEM 1297.710938 1689219509.8944
MEM 1307.472656 1689219509.9964
MEM 1309.957031 1689219510.0982
MEM 1312.640625 1689219510.2002
MEM 1316.296875 1689219510.3195
MEM 1313.394531 1689219510.4250
MEM 1318.812500 1689219510.5346
MEM 1312.363281 1689219510.7037
MEM 1322.449219 1689219510.8092
MEM 1317.097656 1689219510.9151
MEM 1327.542969 1689219511.0180
MEM 1330.882812 1689219511.1233
MEM 1334.804688 1689219511.2247
MEM 1341.304688 1689219511.3261
MEM 1339.589844 1689219511.4299
MEM 1336.332031 1689219511.5333
MEM 1336.566406 1689219511.6441
MEM 1336.750000 1689219511.7468
MEM 1347.054688 1689219511.8490
MEM 1345.851562 1689219511.9509
MEM 1355.164062 1689219512.0535
MEM 1352.785156 1689219512.1603
MEM 1358.261719 1689219512.2621
MEM 1355.941406 1689219512.3649
MEM 1361.460938 1689219512.4670
MEM 1360.687500 1689219512.5684
MEM 1364.640625 1689219512.6702
MEM 1373.167969 1689219512.7715
MEM 1375.292969 1689219512.8728
MEM 1380.933594 1689219512.9746
MEM 1391.675781 1689219513.0762
MEM 1394.449219 1689219513.1786
MEM 1393.421875 1689219513.2820
MEM 1390.527344 1689219513.3845
MEM 1395.613281 1689219513.4873
MEM 1403.738281 1689219513.5890
MEM 1393.332031 1689219513.6911
MEM 1401.792969 1689219513.7931
MEM 1391.539062 1689219513.8959
MEM 1390.640625 1689219513.9991
MEM 1392.210938 1689219514.1009
MEM 1395.617188 1689219514.2037
MEM 1398.628906 1689219514.3051
MEM 1379.867188 1689219514.4064
MEM 1382.808594 1689219514.5077
MEM 1357.406250 1689219514.6100
MEM 1359.328125 1689219514.7116
MEM 1362.808594 1689219514.8131
MEM 1367.570312 1689219514.9175
MEM 1371.527344 1689219515.0191
MEM 1374.800781 1689219515.1206
MEM 1376.878906 1689219515.2220
MEM 1379.449219 1689219515.3233
MEM 1385.058594 1689219515.4255
MEM 1387.710938 1689219515.5273
MEM 1392.398438 1689219515.6289
MEM 1393.566406 1689219515.7325
MEM 1395.484375 1689219515.8350
MEM 1398.359375 1689219515.9368
MEM 1398.765625 1689219516.0382
MEM 1401.925781 1689219516.1420
MEM 1404.882812 1689219516.2446
MEM 1408.128906 1689219516.3467
MEM 1406.214844 1689219516.4493
MEM 1409.769531 1689219516.5511
MEM 1413.218750 1689219516.6538
MEM 1415.789062 1689219516.7558
MEM 1416.273438 1689219516.8601
MEM 1416.539062 1689219516.9619
MEM 1416.101562 1689219517.0633
MEM 1420.082031 1689219517.1652
MEM 1421.160156 1689219517.2722
MEM 1423.062500 1689219517.3767
MEM 1421.527344 1689219517.4783
MEM 1421.648438 1689219517.5796
MEM 1422.707031 1689219517.6812
MEM 1419.406250 1689219517.7833
MEM 1419.703125 1689219517.8846
MEM 1419.683594 1689219517.9864
MEM 1419.683594 1689219518.0876
MEM 1421.523438 1689219518.1890
MEM 1422.714844 1689219518.2906
MEM 1421.617188 1689219518.3922
MEM 1428.667969 1689219518.4937
MEM 1427.273438 1689219518.5951
MEM 1420.488281 1689219518.7157
MEM 1399.128906 1689219518.8174
MEM 1399.066406 1689219518.9188
MEM 1394.542969 1689219519.0204
MEM 1394.921875 1689219519.1218
MEM 1395.375000 1689219519.2231
MEM 1395.820312 1689219519.3272
MEM 1395.691406 1689219519.4320
MEM 1401.500000 1689219519.5342
MEM 1404.871094 1689219519.6362
MEM 1406.808594 1689219519.7379
MEM 1399.808594 1689219519.8395
MEM 1399.554688 1689219519.9408
MEM 1401.335938 1689219520.0422
MEM 1397.730469 1689219520.1442
MEM 1398.589844 1689219520.2456
MEM 1399.996094 1689219520.3478
MEM 1403.238281 1689219520.4506
MEM 1405.121094 1689219520.5528
MEM 1408.167969 1689219520.6548
MEM 1407.531250 1689219520.7579
MEM 1408.144531 1689219520.8609
MEM 1410.250000 1689219520.9681
MEM 1413.812500 1689219521.0695
MEM 1415.214844 1689219521.1711
MEM 1415.855469 1689219521.2724
MEM 1414.960938 1689219521.3739
MEM 1417.628906 1689219521.4752
MEM 1416.968750 1689219521.5770
MEM 1421.343750 1689219521.6797
MEM 1420.199219 1689219521.7817
MEM 1423.265625 1689219521.8832
MEM 1427.753906 1689219521.9851
MEM 1424.234375 1689219522.0868
MEM 1426.589844 1689219522.1893
MEM 1425.875000 1689219522.2909
MEM 1426.558594 1689219522.3937
MEM 1424.730469 1689219522.4965
MEM 1425.199219 1689219522.6217
MEM 1425.113281 1689219522.7237
MEM 1426.695312 1689219522.8253
MEM 1427.339844 1689219522.9272
MEM 1427.027344 1689219523.0287
MEM 1427.257812 1689219523.1302
MEM 1427.140625 1689219523.2331
MEM 1428.511719 1689219523.3349
MEM 1429.375000 1689219523.4371
MEM 1428.253906 1689219523.5387
MEM 1428.429688 1689219523.6441
MEM 1428.675781 1689219523.7459
MEM 1431.371094 1689219523.8474
MEM 1430.566406 1689219523.9502
MEM 1429.167969 1689219524.0517
MEM 1429.781250 1689219524.1540
MEM 1430.050781 1689219524.2561
MEM 1430.109375 1689219524.3576
MEM 1431.761719 1689219524.4596
MEM 1430.398438 1689219524.5801
MEM 1430.324219 1689219524.6954
MEM 1430.167969 1689219524.8017
MEM 1431.207031 1689219525.0105
MEM 1433.578125 1689219525.1158
MEM 1435.261719 1689219525.2187
MEM 1436.492188 1689219525.3228
MEM 1440.167969 1689219525.4299
MEM 1443.089844 1689219525.5325
MEM 1441.359375 1689219525.6356
MEM 1442.875000 1689219525.7494
MEM 1445.058594 1689219525.8517
MEM 1444.976562 1689219525.9547
MEM 1444.453125 1689219526.0572
MEM 1444.285156 1689219526.1599
MEM 1438.921875 1689219526.2627
MEM 1425.339844 1689219526.3656
MEM 1424.652344 1689219526.4688
MEM 1425.218750 1689219526.5726
MEM 1421.671875 1689219526.6771
MEM 1421.609375 1689219526.7824
MEM 1424.988281 1689219526.8864
MEM 1424.699219 1689219526.9909
MEM 1424.546875 1689219527.0945
MEM 1426.644531 1689219527.2217
MEM 1428.277344 1689219527.3251
MEM 1428.437500 1689219527.4344
MEM 1425.687500 1689219527.5361
MEM 1424.792969 1689219527.6379
MEM 1423.582031 1689219527.7405
MEM 1421.363281 1689219527.8441
MEM 1421.730469 1689219527.9458
MEM 1421.945312 1689219528.0565
MEM 1422.308594 1689219528.1619
MEM 1422.535156 1689219528.2660
MEM 1423.476562 1689219528.3699
MEM 1424.792969 1689219528.4746
MEM 1425.468750 1689219528.5766
MEM 1424.812500 1689219528.6797
MEM 1423.105469 1689219528.7851
MEM 1425.050781 1689219528.8878
MEM 1424.269531 1689219528.9942
MEM 1426.648438 1689219529.0977
MEM 1426.171875 1689219529.2200
MEM 1427.367188 1689219529.3357
MEM 1426.882812 1689219529.4378
MEM 1427.597656 1689219529.5391
MEM 1427.226562 1689219529.6402
MEM 1426.726562 1689219529.7426
MEM 1424.277344 1689219529.8451
MEM 1424.218750 1689219529.9464
MEM 1424.234375 1689219530.0507
MEM 1424.281250 1689219530.1573
MEM 1425.160156 1689219530.2601
MEM 1426.136719 1689219530.3692
MEM 1426.199219 1689219530.4714
MEM 1426.441406 1689219530.5732
MEM 1425.625000 1689219530.6770
MEM 1424.636719 1689219530.8047
MEM 1426.371094 1689219530.9084
MEM 1425.441406 1689219531.0124
MEM 1423.437500 1689219531.1142
MEM 1425.667969 1689219531.2162
MEM 1425.316406 1689219531.3176
MEM 1428.027344 1689219531.4200
MEM 1428.625000 1689219531.5227
MEM 1430.984375 1689219531.6311
MEM 1430.484375 1689219531.7341
MEM 1430.183594 1689219531.8378
MEM 1430.414062 1689219531.9415
MEM 1432.523438 1689219532.0442
MEM 1436.343750 1689219532.1460
MEM 1434.265625 1689219532.2481
MEM 1414.066406 1689219532.3514
MEM 1410.003906 1689219532.4535
MEM 1404.222656 1689219532.5556
MEM 1404.062500 1689219532.6570
MEM 1403.277344 1689219532.7589
MEM 1402.070312 1689219532.8607
MEM 1402.574219 1689219532.9624
MEM 1402.660156 1689219533.0641
MEM 1403.476562 1689219533.1656
MEM 1402.445312 1689219533.2668
MEM 1404.531250 1689219533.3719
MEM 1405.300781 1689219533.4736
MEM 1404.925781 1689219533.5751
MEM 1404.648438 1689219533.6787
MEM 1405.972656 1689219533.7806
MEM 1407.550781 1689219533.8829
MEM 1406.945312 1689219533.9844
MEM 1406.816406 1689219534.0858
MEM 1409.769531 1689219534.1878
MEM 1407.914062 1689219534.2892
MEM 1417.136719 1689219534.3909
MEM 1419.046875 1689219534.4925
MEM 1418.433594 1689219534.5938
MEM 1418.125000 1689219534.6955
MEM 1427.433594 1689219534.7970
MEM 1427.773438 1689219534.8986
MEM 1427.816406 1689219535.0002
MEM 1427.636719 1689219535.1017
MEM 1427.480469 1689219535.2031
MEM 1428.507812 1689219535.3047
MEM 1428.660156 1689219535.4063
MEM 1428.402344 1689219535.5079
MEM 1429.425781 1689219535.6097
MEM 1426.292969 1689219535.7116
MEM 1428.757812 1689219535.8138
MEM 1428.062500 1689219535.9156
MEM 1427.179688 1689219536.0171
MEM 1426.675781 1689219536.1187
MEM 1427.402344 1689219536.2202
MEM 1427.562500 1689219536.3216
MEM 1428.593750 1689219536.4236
MEM 1427.820312 1689219536.5252
MEM 1429.531250 1689219536.6266
MEM 1427.128906 1689219536.7284
MEM 1429.667969 1689219536.8301
MEM 1431.894531 1689219536.9315
MEM 1433.285156 1689219537.0332
MEM 1434.117188 1689219537.1356
MEM 1433.640625 1689219537.2371
MEM 1433.640625 1689219537.3389
MEM 1435.410156 1689219537.4410
MEM 1433.296875 1689219537.5427
MEM 1433.414062 1689219537.6444
MEM 1434.734375 1689219537.7459
MEM 1434.601562 1689219537.8475
MEM 1436.082031 1689219537.9490
MEM 1435.351562 1689219538.0505
MEM 1434.468750 1689219538.1521
MEM 1435.625000 1689219538.2542
MEM 1435.792969 1689219538.3556
MEM 1436.937500 1689219538.4571
MEM 1435.070312 1689219538.5618
MEM 1435.691406 1689219538.6633
MEM 1435.613281 1689219538.7647
MEM 1438.851562 1689219538.8675
MEM 1438.398438 1689219538.9692
MEM 1437.816406 1689219539.0707
MEM 1437.613281 1689219539.1722
MEM 1440.250000 1689219539.2738
MEM 1444.164062 1689219539.3756
MEM 1440.656250 1689219539.4776
MEM 1440.761719 1689219539.5792
MEM 1441.324219 1689219539.6828
MEM 1434.019531 1689219539.7842
MEM 1432.070312 1689219539.8857
MEM 1431.468750 1689219539.9872
MEM 1433.484375 1689219540.0889
MEM 1433.585938 1689219540.1903
MEM 1434.578125 1689219540.2932
MEM 1436.218750 1689219540.3949
MEM 1436.457031 1689219540.4962
MEM 1436.789062 1689219540.5976
MEM 1435.808594 1689219540.7000
MEM 1436.339844 1689219540.8013
MEM 1437.890625 1689219540.9041
MEM 1438.296875 1689219541.0070
MEM 1438.070312 1689219541.1088
MEM 1439.906250 1689219541.2109
MEM 1443.316406 1689219541.3127
MEM 1448.625000 1689219541.4141
MEM 1453.476562 1689219541.5427
MEM 1453.113281 1689219541.6443
MEM 1452.253906 1689219541.7458
MEM 1453.101562 1689219541.8471
MEM 1453.628906 1689219541.9496
MEM 1457.769531 1689219542.0512
MEM 1458.636719 1689219542.1532
MEM 1459.070312 1689219542.2549
MEM 1459.453125 1689219542.3565
MEM 1459.187500 1689219542.4585
MEM 1460.332031 1689219542.5601
MEM 1459.691406 1689219542.6621
MEM 1460.773438 1689219542.7642
MEM 1460.281250 1689219542.8663
MEM 1461.972656 1689219542.9691
MEM 1462.109375 1689219543.0717
MEM 1461.144531 1689219543.1739
MEM 1461.496094 1689219543.2754
MEM 1462.687500 1689219543.3768
MEM 1461.824219 1689219543.4784
MEM 1463.859375 1689219543.5803
MEM 1464.394531 1689219543.6826
MEM 1465.652344 1689219543.7878
MEM 1466.199219 1689219543.8893
MEM 1464.925781 1689219543.9914
MEM 1464.609375 1689219544.0930
MEM 1464.019531 1689219544.1945
MEM 1465.183594 1689219544.2961
MEM 1464.269531 1689219544.3978
MEM 1464.515625 1689219544.4995
MEM 1464.550781 1689219544.6019
MEM 1464.679688 1689219544.7039
MEM 1464.457031 1689219544.8054
MEM 1464.507812 1689219544.9072
MEM 1464.890625 1689219545.0097
MEM 1465.546875 1689219545.1117
MEM 1468.003906 1689219545.2134
MEM 1470.871094 1689219545.3155
MEM 1471.687500 1689219545.4172
MEM 1470.910156 1689219545.5186
MEM 1470.054688 1689219545.6201
MEM 1470.183594 1689219545.7222
MEM 1467.824219 1689219545.8237
MEM 1467.968750 1689219545.9254
MEM 1468.023438 1689219546.0269
MEM 1468.050781 1689219546.1284
MEM 1470.031250 1689219546.2297
MEM 1470.386719 1689219546.3312
MEM 1463.617188 1689219546.4327
MEM 1460.390625 1689219546.5343
MEM 1460.937500 1689219546.6356
MEM 1459.945312 1689219546.7370
MEM 1459.933594 1689219546.8387
MEM 1460.656250 1689219546.9403
MEM 1456.433594 1689219547.0591
MEM 1456.726562 1689219547.1613
MEM 1456.832031 1689219547.2628
MEM 1458.507812 1689219547.3646
MEM 1456.515625 1689219547.4666
MEM 1456.511719 1689219547.5684
MEM 1458.218750 1689219547.6698
MEM 1458.320312 1689219547.7713
MEM 1456.273438 1689219547.8729
MEM 1456.613281 1689219547.9745
MEM 1456.167969 1689219548.0761
MEM 1455.980469 1689219548.1776
MEM 1455.253906 1689219548.2796
MEM 1456.761719 1689219548.3811
MEM 1456.289062 1689219548.4825
MEM 1456.007812 1689219548.5839
MEM 1455.968750 1689219548.6851
MEM 1454.019531 1689219548.7867
MEM 1456.808594 1689219548.8883
MEM 1457.328125 1689219548.9922
MEM 1454.175781 1689219549.0938
MEM 1453.730469 1689219549.1953
MEM 1453.632812 1689219549.2969
MEM 1455.281250 1689219549.3980
MEM 1453.894531 1689219549.4995
MEM 1454.667969 1689219549.6013
MEM 1457.363281 1689219549.7033
MEM 1457.160156 1689219549.8049
MEM 1456.656250 1689219549.9064
MEM 1460.160156 1689219550.0082
MEM 1458.906250 1689219550.1096
MEM 1465.160156 1689219550.2112
MEM 1466.160156 1689219550.3126
MEM 1466.605469 1689219550.4141
MEM 1468.828125 1689219550.5157
MEM 1469.449219 1689219550.6170
MEM 1470.539062 1689219550.7187
MEM 1468.011719 1689219550.8204
MEM 1467.886719 1689219550.9220
MEM 1470.003906 1689219551.0236
MEM 1470.269531 1689219551.1252
MEM 1470.433594 1689219551.2267
MEM 1468.832031 1689219551.3285
MEM 1471.050781 1689219551.4301
MEM 1470.742188 1689219551.5318
MEM 1471.039062 1689219551.6334
MEM 1469.546875 1689219551.7351
MEM 1469.093750 1689219551.8367
MEM 1469.484375 1689219551.9384
MEM 1469.347656 1689219552.0444
MEM 1469.492188 1689219552.1460
MEM 1469.281250 1689219552.2474
MEM 1473.308594 1689219552.3487
MEM 1476.179688 1689219552.4507
MEM 1478.234375 1689219552.5522
MEM 1478.023438 1689219552.6539
MEM 1479.492188 1689219552.7641
MEM 1479.074219 1689219552.8657
MEM 1478.972656 1689219552.9684
MEM 1479.140625 1689219553.0712
MEM 1481.140625 1689219553.1746
MEM 1480.898438 1689219553.2762
MEM 1480.156250 1689219553.3776
MEM 1482.070312 1689219553.4793
MEM 1483.210938 1689219553.5808
MEM 1483.906250 1689219553.6825
MEM 1482.542969 1689219553.7840
MEM 1480.031250 1689219553.8855
MEM 1481.542969 1689219553.9873
MEM 1481.750000 1689219554.0888
MEM 1485.156250 1689219554.1924
MEM 1483.488281 1689219554.2940
MEM 1484.375000 1689219554.3953
MEM 1485.417969 1689219554.4967
MEM 1486.027344 1689219554.5980
MEM 1484.660156 1689219554.6995
MEM 1485.125000 1689219554.8009
MEM 1491.308594 1689219554.9024
MEM 1495.832031 1689219555.0038
MEM 1495.503906 1689219555.1056
MEM 1495.726562 1689219555.2070
MEM 1495.484375 1689219555.3084
MEM 1495.976562 1689219555.4098
MEM 1498.019531 1689219555.5117
MEM 1493.718750 1689219555.6132
MEM 1490.847656 1689219555.7148
MEM 1490.609375 1689219555.8160
MEM 1489.902344 1689219555.9174
MEM 1489.699219 1689219556.0188
MEM 1489.753906 1689219556.1208
MEM 1491.148438 1689219556.2223
MEM 1490.250000 1689219556.3237
MEM 1493.054688 1689219556.4255
MEM 1491.511719 1689219556.5285
MEM 1493.531250 1689219556.6311
MEM 1494.847656 1689219556.7326
MEM 1493.000000 1689219556.8340
MEM 1493.636719 1689219556.9356
MEM 1493.832031 1689219557.0370
MEM 1495.308594 1689219557.1384
MEM 1495.074219 1689219557.2426
MEM 1494.042969 1689219557.3442
MEM 1489.230469 1689219557.4470
MEM 1490.910156 1689219557.5484
MEM 1490.546875 1689219557.6504
MEM 1493.113281 1689219557.7522
MEM 1490.867188 1689219557.8539
MEM 1492.242188 1689219557.9556
MEM 1491.437500 1689219558.0586
MEM 1493.265625 1689219558.1602
MEM 1492.175781 1689219558.2616
MEM 1495.132812 1689219558.3635
MEM 1492.828125 1689219558.4653
MEM 1497.863281 1689219558.5668
MEM 1497.394531 1689219558.6688
MEM 1498.734375 1689219558.7732
MEM 1495.980469 1689219558.8746
MEM 1496.054688 1689219558.9762
MEM 1495.250000 1689219559.0775
MEM 1497.144531 1689219559.1796
MEM 1496.378906 1689219559.2809
MEM 1497.691406 1689219559.3859
MEM 1496.375000 1689219559.4879
MEM 1494.796875 1689219559.5896
MEM 1495.339844 1689219559.6913
MEM 1494.800781 1689219559.7940
MEM 1496.632812 1689219559.8956
MEM 1495.101562 1689219559.9976
