CMDLINE /usr/local/bin/python test.py
MEM 133.187500 1689223615.1316
MEM 133.187500 1689223615.2322
MEM 133.187500 1689223615.3330
MEM 133.187500 1689223615.4337
MEM 133.445312 1689223615.5342
MEM 133.445312 1689223615.6347
MEM 133.445312 1689223615.7352
MEM 133.703125 1689223615.8359
MEM 133.703125 1689223615.9366
MEM 133.703125 1689223616.0371
MEM 133.960938 1689223616.1376
MEM 133.960938 1689223616.2382
MEM 133.960938 1689223616.3388
MEM 133.960938 1689223616.4394
MEM 134.218750 1689223616.5398
MEM 134.218750 1689223616.6405
MEM 134.218750 1689223616.7411
MEM 134.476562 1689223616.8416
MEM 134.476562 1689223616.9421
MEM 134.476562 1689223617.0426
MEM 134.476562 1689223617.1431
MEM 134.734375 1689223617.2437
MEM 134.734375 1689223617.3442
MEM 134.734375 1689223617.4451
MEM 134.992188 1689223617.5457
MEM 134.992188 1689223617.6461
MEM 134.992188 1689223617.7466
MEM 134.992188 1689223617.8470
MEM 135.250000 1689223617.9477
MEM 135.250000 1689223618.0481
MEM 135.250000 1689223618.1486
MEM 135.250000 1689223618.2490
MEM 135.507812 1689223618.3497
MEM 135.507812 1689223618.4503
MEM 135.507812 1689223618.5508
MEM 135.765625 1689223618.6513
MEM 135.765625 1689223618.7518
MEM 135.765625 1689223618.8523
MEM 136.023438 1689223618.9529
MEM 136.023438 1689223619.0534
MEM 136.023438 1689223619.1540
MEM 136.023438 1689223619.2546
MEM 136.281250 1689223619.3571
MEM 136.281250 1689223619.4577
MEM 136.281250 1689223619.5582
MEM 136.539062 1689223619.6586
MEM 136.539062 1689223619.7591
MEM 136.539062 1689223619.8596
MEM 136.539062 1689223619.9601
MEM 136.796875 1689223620.0607
MEM 136.796875 1689223620.1613
MEM 136.996094 1689223620.2618
MEM 136.996094 1689223620.3624
MEM 136.996094 1689223620.4628
MEM 136.996094 1689223620.5634
MEM 137.250000 1689223620.6638
MEM 137.250000 1689223620.7645
MEM 137.250000 1689223620.8766
MEM 137.250000 1689223620.9846
MEM 137.250000 1689223621.0854
MEM 137.507812 1689223621.1858
MEM 137.507812 1689223621.2865
MEM 137.507812 1689223621.3870
MEM 137.507812 1689223621.4874
MEM 137.765625 1689223621.5879
MEM 137.765625 1689223621.6886
MEM 137.765625 1689223621.7890
MEM 138.023438 1689223621.8897
MEM 138.023438 1689223621.9902
MEM 138.023438 1689223622.0906
MEM 138.023438 1689223622.1910
MEM 138.281250 1689223622.2916
MEM 138.281250 1689223622.3921
MEM 138.281250 1689223622.4927
MEM 138.539062 1689223622.5933
MEM 138.539062 1689223622.6939
MEM 138.539062 1689223622.7947
MEM 138.539062 1689223622.8951
MEM 138.796875 1689223622.9956
MEM 138.796875 1689223623.0960
MEM 138.796875 1689223623.1966
MEM 139.054688 1689223623.2971
MEM 139.054688 1689223623.3976
MEM 139.054688 1689223623.4981
MEM 139.312500 1689223623.5986
MEM 139.312500 1689223623.6990
MEM 139.312500 1689223623.7997
MEM 139.312500 1689223623.9002
MEM 139.570312 1689223624.0007
MEM 139.570312 1689223624.1013
MEM 139.570312 1689223624.2018
MEM 139.570312 1689223624.3026
MEM 139.828125 1689223624.4030
MEM 139.828125 1689223624.5061
MEM 139.828125 1689223624.6067
MEM 140.085938 1689223624.7072
MEM 140.085938 1689223624.8077
MEM 140.085938 1689223624.9081
MEM 140.343750 1689223625.0088
MEM 140.343750 1689223625.1093
MEM 140.343750 1689223625.2097
MEM 140.343750 1689223625.3103
MEM 140.601562 1689223625.4108
MEM 140.601562 1689223625.5113
MEM 140.601562 1689223625.6119
MEM 140.859375 1689223625.7127
MEM 140.859375 1689223625.8132
MEM 140.859375 1689223625.9139
MEM 140.859375 1689223626.0143
MEM 141.117188 1689223626.1148
MEM 141.117188 1689223626.2153
MEM 141.117188 1689223626.3158
MEM 141.375000 1689223626.4163
MEM 141.375000 1689223626.5167
MEM 141.375000 1689223626.6172
MEM 141.375000 1689223626.7178
MEM 141.632812 1689223626.8182
MEM 141.632812 1689223626.9186
MEM 141.632812 1689223627.0192
MEM 141.890625 1689223627.1197
MEM 141.890625 1689223627.2202
MEM 141.890625 1689223627.3207
MEM 142.148438 1689223627.4212
MEM 142.148438 1689223627.5219
MEM 142.148438 1689223627.6224
MEM 142.148438 1689223627.7228
MEM 142.406250 1689223627.8235
MEM 142.406250 1689223627.9241
MEM 142.406250 1689223628.0246
MEM 142.664062 1689223628.1250
MEM 142.664062 1689223628.2257
MEM 142.664062 1689223628.3263
MEM 142.664062 1689223628.4267
MEM 142.921875 1689223628.5272
MEM 142.921875 1689223628.6277
MEM 142.921875 1689223628.7282
MEM 143.179688 1689223628.8285
MEM 143.179688 1689223628.9289
MEM 143.179688 1689223629.0294
MEM 143.179688 1689223629.1299
MEM 143.437500 1689223629.2304
MEM 143.437500 1689223629.3308
MEM 143.437500 1689223629.4314
MEM 143.695312 1689223629.5319
MEM 143.695312 1689223629.6354
MEM 143.695312 1689223629.7360
MEM 143.695312 1689223629.8366
MEM 143.953125 1689223629.9372
MEM 143.953125 1689223630.0376
MEM 143.953125 1689223630.1385
MEM 144.210938 1689223630.2390
MEM 144.210938 1689223630.3395
MEM 144.210938 1689223630.4400
MEM 144.210938 1689223630.5406
MEM 144.468750 1689223630.6412
MEM 144.468750 1689223630.7417
MEM 144.468750 1689223630.8424
MEM 144.726562 1689223630.9429
MEM 144.726562 1689223631.0436
MEM 144.726562 1689223631.1444
MEM 144.726562 1689223631.2448
MEM 144.984375 1689223631.3454
MEM 144.984375 1689223631.4459
MEM 144.984375 1689223631.5465
MEM 145.242188 1689223631.6470
MEM 145.242188 1689223631.7474
MEM 145.242188 1689223631.8480
MEM 145.242188 1689223631.9485
MEM 145.500000 1689223632.0489
MEM 145.500000 1689223632.1495
MEM 145.500000 1689223632.2500
MEM 145.757812 1689223632.3507
MEM 145.757812 1689223632.4513
MEM 145.757812 1689223632.5518
MEM 145.757812 1689223632.6525
MEM 146.015625 1689223632.7530
MEM 146.015625 1689223632.8537
MEM 146.015625 1689223632.9544
MEM 146.273438 1689223633.0548
MEM 146.273438 1689223633.1554
MEM 146.273438 1689223633.2559
MEM 146.273438 1689223633.3565
MEM 146.531250 1689223633.4571
MEM 146.531250 1689223633.5576
MEM 146.531250 1689223633.6580
MEM 146.789062 1689223633.7586
MEM 146.789062 1689223633.8591
MEM 146.789062 1689223633.9597
MEM 147.046875 1689223634.0602
MEM 147.046875 1689223634.1609
MEM 147.046875 1689223634.2618
MEM 147.046875 1689223634.3624
MEM 147.304688 1689223634.4629
MEM 147.304688 1689223634.5635
MEM 147.304688 1689223634.6639
MEM 147.304688 1689223634.7663
MEM 147.562500 1689223634.8667
MEM 147.562500 1689223634.9674
MEM 147.562500 1689223635.0679
MEM 147.820312 1689223635.1685
MEM 147.820312 1689223635.2691
MEM 147.820312 1689223635.3696
MEM 148.078125 1689223635.4701
MEM 148.078125 1689223635.5705
MEM 148.078125 1689223635.6710
MEM 148.078125 1689223635.7716
MEM 148.335938 1689223635.8723
MEM 148.335938 1689223635.9729
MEM 148.335938 1689223636.0735
MEM 148.593750 1689223636.1741
MEM 148.593750 1689223636.2746
MEM 148.593750 1689223636.3751
MEM 148.593750 1689223636.4756
MEM 148.851562 1689223636.5761
MEM 148.851562 1689223636.6766
MEM 148.851562 1689223636.7771
MEM 149.109375 1689223636.8776
MEM 149.109375 1689223636.9781
MEM 149.109375 1689223637.0785
MEM 149.109375 1689223637.1790
MEM 149.367188 1689223637.2797
MEM 149.367188 1689223637.3804
MEM 149.367188 1689223637.4809
MEM 149.625000 1689223637.5814
MEM 149.625000 1689223637.6818
MEM 149.625000 1689223637.7825
MEM 149.625000 1689223637.8830
MEM 149.882812 1689223637.9835
MEM 149.882812 1689223638.0841
MEM 149.882812 1689223638.1845
MEM 150.140625 1689223638.2851
MEM 150.140625 1689223638.3857
MEM 150.140625 1689223638.4861
MEM 150.140625 1689223638.5867
MEM 150.398438 1689223638.6873
MEM 150.398438 1689223638.7877
MEM 150.398438 1689223638.8883
MEM 150.656250 1689223638.9888
MEM 150.656250 1689223639.0894
MEM 150.656250 1689223639.1900
MEM 150.914062 1689223639.2907
MEM 150.914062 1689223639.3913
MEM 150.914062 1689223639.4918
MEM 150.914062 1689223639.5924
MEM 151.171875 1689223639.6929
MEM 151.171875 1689223639.7936
MEM 151.171875 1689223639.8958
MEM 151.429688 1689223639.9964
MEM 151.429688 1689223640.0969
MEM 151.429688 1689223640.1974
MEM 151.429688 1689223640.2978
MEM 151.687500 1689223640.3984
MEM 151.687500 1689223640.4990
MEM 151.687500 1689223640.5997
MEM 151.687500 1689223640.7003
MEM 151.945312 1689223640.8009
MEM 151.945312 1689223640.9014
MEM 151.945312 1689223641.0018
MEM 152.203125 1689223641.1024
MEM 152.203125 1689223641.2029
MEM 152.203125 1689223641.3035
MEM 152.203125 1689223641.4040
MEM 152.460938 1689223641.5047
MEM 152.460938 1689223641.6052
MEM 152.460938 1689223641.7057
MEM 152.460938 1689223641.8064
MEM 152.718750 1689223641.9069
MEM 152.718750 1689223642.0074
MEM 152.718750 1689223642.1078
MEM 152.976562 1689223642.2086
MEM 152.976562 1689223642.3091
MEM 152.976562 1689223642.4096
MEM 152.976562 1689223642.5103
MEM 153.234375 1689223642.6109
MEM 153.234375 1689223642.7114
MEM 153.234375 1689223642.8118
MEM 153.492188 1689223642.9125
MEM 153.492188 1689223643.0131
MEM 153.492188 1689223643.1136
MEM 153.492188 1689223643.2141
MEM 153.750000 1689223643.3147
MEM 153.750000 1689223643.4154
MEM 153.750000 1689223643.5159
MEM 154.007812 1689223643.6165
MEM 154.007812 1689223643.7170
MEM 154.007812 1689223643.8175
MEM 154.265625 1689223643.9181
MEM 154.265625 1689223644.0185
MEM 154.265625 1689223644.1190
MEM 154.265625 1689223644.2196
MEM 154.523438 1689223644.3202
MEM 154.523438 1689223644.4208
MEM 154.523438 1689223644.5214
MEM 154.781250 1689223644.6219
MEM 154.781250 1689223644.7224
MEM 154.781250 1689223644.8229
MEM 154.781250 1689223644.9236
MEM 155.039062 1689223645.0269
MEM 155.039062 1689223645.1274
MEM 155.039062 1689223645.2279
MEM 155.296875 1689223645.3284
MEM 155.296875 1689223645.4289
MEM 155.296875 1689223645.5296
MEM 155.296875 1689223645.6300
MEM 155.554688 1689223645.7305
MEM 155.554688 1689223645.8310
MEM 155.554688 1689223645.9317
MEM 155.812500 1689223646.0324
MEM 155.812500 1689223646.1327
MEM 155.812500 1689223646.2334
MEM 155.812500 1689223646.3340
MEM 156.070312 1689223646.4345
MEM 156.070312 1689223646.5350
MEM 156.070312 1689223646.6355
MEM 156.328125 1689223646.7360
MEM 156.328125 1689223646.8366
MEM 156.328125 1689223646.9371
MEM 156.328125 1689223647.0376
MEM 156.585938 1689223647.1381
MEM 156.585938 1689223647.2386
MEM 156.585938 1689223647.3394
MEM 156.843750 1689223647.4400
MEM 156.843750 1689223647.5406
MEM 156.843750 1689223647.6414
MEM 156.843750 1689223647.7419
MEM 157.101562 1689223647.8424
MEM 157.101562 1689223647.9465
MEM 157.101562 1689223648.0469
MEM 157.359375 1689223648.1474
MEM 157.359375 1689223648.2479
MEM 157.359375 1689223648.3484
MEM 157.359375 1689223648.4489
MEM 157.617188 1689223648.5495
MEM 157.617188 1689223648.6500
MEM 157.617188 1689223648.7504
MEM 157.875000 1689223648.8509
MEM 157.875000 1689223648.9514
MEM 157.875000 1689223649.0519
MEM 157.875000 1689223649.1525
MEM 158.132812 1689223649.2530
MEM 158.132812 1689223649.3535
MEM 158.132812 1689223649.4541
MEM 158.390625 1689223649.5546
MEM 158.390625 1689223649.6551
MEM 158.390625 1689223649.7555
MEM 158.390625 1689223649.8561
MEM 158.648438 1689223649.9566
MEM 158.648438 1689223650.0570
MEM 158.648438 1689223650.1597
MEM 158.906250 1689223650.2604
MEM 158.906250 1689223650.3609
MEM 158.906250 1689223650.4614
MEM 159.164062 1689223650.5619
MEM 159.164062 1689223650.6626
MEM 159.164062 1689223650.7629
MEM 159.164062 1689223650.8635
MEM 159.421875 1689223650.9641
MEM 159.421875 1689223651.0646
MEM 159.421875 1689223651.1653
MEM 159.421875 1689223651.2657
MEM 159.679688 1689223651.3663
MEM 159.679688 1689223651.4668
MEM 159.679688 1689223651.5675
MEM 159.937500 1689223651.6680
MEM 159.937500 1689223651.7685
MEM 159.937500 1689223651.8689
MEM 159.937500 1689223651.9695
MEM 160.195312 1689223652.0700
MEM 160.195312 1689223652.1706
MEM 160.195312 1689223652.2710
MEM 160.453125 1689223652.3715
MEM 160.453125 1689223652.4719
MEM 160.453125 1689223652.5725
MEM 160.453125 1689223652.6731
MEM 160.710938 1689223652.7736
MEM 160.710938 1689223652.8743
MEM 160.710938 1689223652.9747
MEM 160.968750 1689223653.0753
MEM 160.968750 1689223653.1758
MEM 160.968750 1689223653.2764
MEM 160.968750 1689223653.3769
MEM 161.226562 1689223653.4775
MEM 161.226562 1689223653.5779
MEM 161.226562 1689223653.6785
MEM 161.484375 1689223653.7791
MEM 161.484375 1689223653.8797
MEM 161.484375 1689223653.9802
MEM 161.484375 1689223654.0808
MEM 161.742188 1689223654.1814
MEM 161.742188 1689223654.2819
MEM 161.742188 1689223654.3826
MEM 162.000000 1689223654.4832
MEM 162.000000 1689223654.5838
MEM 162.000000 1689223654.6844
MEM 162.000000 1689223654.7849
MEM 162.257812 1689223654.8855
MEM 162.257812 1689223654.9860
MEM 162.257812 1689223655.0865
MEM 162.515625 1689223655.1871
MEM 162.515625 1689223655.2912
MEM 162.515625 1689223655.3916
MEM 162.515625 1689223655.4923
MEM 162.773438 1689223655.5927
MEM 162.773438 1689223655.6931
MEM 162.773438 1689223655.7936
MEM 163.031250 1689223655.8944
MEM 163.031250 1689223655.9948
MEM 163.031250 1689223656.0954
MEM 163.031250 1689223656.1959
MEM 163.289062 1689223656.2965
MEM 163.289062 1689223656.3970
MEM 163.289062 1689223656.4975
MEM 163.546875 1689223656.5979
MEM 163.546875 1689223656.6984
MEM 163.546875 1689223656.7989
MEM 163.546875 1689223656.8995
MEM 163.804688 1689223657.0001
MEM 163.804688 1689223657.1005
MEM 163.804688 1689223657.2010
MEM 164.062500 1689223657.3016
MEM 164.062500 1689223657.4021
MEM 164.062500 1689223657.5027
MEM 164.062500 1689223657.6033
MEM 164.320312 1689223657.7037
MEM 164.320312 1689223657.8044
MEM 164.320312 1689223657.9049
MEM 164.578125 1689223658.0055
MEM 164.578125 1689223658.1060
MEM 164.578125 1689223658.2066
MEM 164.578125 1689223658.3070
MEM 164.835938 1689223658.4077
MEM 164.835938 1689223658.5081
MEM 164.835938 1689223658.6084
MEM 165.093750 1689223658.7090
MEM 165.093750 1689223658.8092
MEM 165.093750 1689223658.9096
MEM 165.093750 1689223659.0102
MEM 165.351562 1689223659.1110
MEM 165.351562 1689223659.2115
MEM 165.351562 1689223659.3120
MEM 165.609375 1689223659.4124
MEM 165.609375 1689223659.5131
MEM 165.609375 1689223659.6136
MEM 165.609375 1689223659.7143
MEM 165.867188 1689223659.8148
MEM 165.867188 1689223659.9153
MEM 165.867188 1689223660.0160
MEM 166.125000 1689223660.1165
MEM 166.125000 1689223660.2171
MEM 166.125000 1689223660.3176
MEM 166.125000 1689223660.4196
MEM 166.382812 1689223660.5202
MEM 166.382812 1689223660.6207
MEM 166.382812 1689223660.7211
MEM 166.640625 1689223660.8215
MEM 166.640625 1689223660.9220
MEM 166.640625 1689223661.0225
MEM 166.640625 1689223661.1230
MEM 166.898438 1689223661.2235
MEM 166.898438 1689223661.3241
MEM 166.898438 1689223661.4246
MEM 167.156250 1689223661.5252
MEM 167.156250 1689223661.6257
MEM 167.156250 1689223661.7263
MEM 167.156250 1689223661.8268
MEM 167.414062 1689223661.9273
MEM 167.414062 1689223662.0280
MEM 167.414062 1689223662.1284
MEM 167.414062 1689223662.2291
MEM 167.671875 1689223662.3296
MEM 167.671875 1689223662.4302
MEM 167.671875 1689223662.5306
MEM 167.929688 1689223662.6312
MEM 167.929688 1689223662.7318
MEM 167.929688 1689223662.8322
MEM 167.929688 1689223662.9327
MEM 168.187500 1689223663.0332
MEM 168.187500 1689223663.1337
MEM 168.187500 1689223663.2341
MEM 168.445312 1689223663.3345
MEM 168.445312 1689223663.4351
MEM 168.445312 1689223663.5358
MEM 168.445312 1689223663.6363
MEM 168.703125 1689223663.7371
MEM 168.703125 1689223663.8375
MEM 168.703125 1689223663.9380
MEM 168.960938 1689223664.0386
MEM 168.960938 1689223664.1390
MEM 168.960938 1689223664.2396
MEM 168.960938 1689223664.3402
MEM 169.218750 1689223664.4408
MEM 169.218750 1689223664.5414
MEM 169.218750 1689223664.6421
MEM 169.476562 1689223664.7426
MEM 169.476562 1689223664.8431
MEM 169.476562 1689223664.9436
MEM 169.476562 1689223665.0441
MEM 169.734375 1689223665.1446
MEM 169.734375 1689223665.2452
MEM 169.734375 1689223665.3457
MEM 169.992188 1689223665.4463
MEM 169.992188 1689223665.5487
MEM 169.992188 1689223665.6493
MEM 169.992188 1689223665.7500
MEM 170.250000 1689223665.8506
MEM 170.250000 1689223665.9511
MEM 170.250000 1689223666.0515
MEM 170.507812 1689223666.1521
MEM 170.507812 1689223666.2526
MEM 170.507812 1689223666.3531
MEM 170.765625 1689223666.4536
MEM 170.765625 1689223666.5543
MEM 170.765625 1689223666.6549
MEM 170.765625 1689223666.7554
MEM 171.023438 1689223666.8558
MEM 171.023438 1689223666.9562
MEM 171.023438 1689223667.0566
MEM 171.281250 1689223667.1573
MEM 171.281250 1689223667.2580
MEM 171.281250 1689223667.3584
MEM 171.281250 1689223667.4591
MEM 171.539062 1689223667.5597
MEM 171.539062 1689223667.6601
MEM 171.539062 1689223667.7605
MEM 171.539062 1689223667.8612
MEM 171.796875 1689223667.9617
MEM 171.796875 1689223668.0622
MEM 171.796875 1689223668.1628
MEM 172.054688 1689223668.2634
MEM 172.054688 1689223668.3640
MEM 172.054688 1689223668.4644
MEM 172.054688 1689223668.5652
MEM 172.312500 1689223668.6657
MEM 172.312500 1689223668.7662
MEM 172.312500 1689223668.8666
MEM 172.570312 1689223668.9672
MEM 172.570312 1689223669.0677
MEM 172.570312 1689223669.1681
MEM 172.570312 1689223669.2688
MEM 172.828125 1689223669.3693
MEM 172.828125 1689223669.4698
MEM 172.828125 1689223669.5703
MEM 173.085938 1689223669.6708
MEM 173.085938 1689223669.7714
MEM 173.085938 1689223669.8721
MEM 173.085938 1689223669.9727
MEM 173.343750 1689223670.0734
MEM 173.343750 1689223670.1739
MEM 173.343750 1689223670.2743
MEM 173.601562 1689223670.3750
MEM 173.601562 1689223670.4756
MEM 173.601562 1689223670.5761
MEM 173.601562 1689223670.6793
MEM 173.859375 1689223670.7800
MEM 173.859375 1689223670.8805
MEM 173.859375 1689223670.9811
MEM 174.117188 1689223671.0816
MEM 174.117188 1689223671.1821
MEM 174.117188 1689223671.2826
MEM 174.117188 1689223671.3831
MEM 174.375000 1689223671.4836
MEM 174.375000 1689223671.5841
MEM 174.375000 1689223671.6847
MEM 174.632812 1689223671.7853
MEM 174.632812 1689223671.8858
MEM 174.632812 1689223671.9864
MEM 174.632812 1689223672.0868
MEM 174.890625 1689223672.1872
MEM 174.890625 1689223672.2881
MEM 174.890625 1689223672.3885
MEM 175.148438 1689223672.4891
MEM 175.148438 1689223672.5896
MEM 175.148438 1689223672.6903
MEM 175.148438 1689223672.7910
MEM 175.406250 1689223672.8915
MEM 175.406250 1689223672.9920
MEM 175.406250 1689223673.0925
MEM 175.664062 1689223673.1931
MEM 175.664062 1689223673.2936
MEM 175.664062 1689223673.3942
MEM 175.664062 1689223673.4948
MEM 175.921875 1689223673.5954
MEM 175.921875 1689223673.6960
MEM 175.921875 1689223673.7965
MEM 176.179688 1689223673.8971
MEM 176.179688 1689223673.9977
MEM 176.179688 1689223674.0981
MEM 176.179688 1689223674.1986
MEM 176.437500 1689223674.2991
MEM 176.437500 1689223674.3996
MEM 176.437500 1689223674.5002
MEM 176.695312 1689223674.6010
MEM 176.695312 1689223674.7015
MEM 176.695312 1689223674.8021
MEM 176.695312 1689223674.9026
MEM 176.953125 1689223675.0030
MEM 176.953125 1689223675.1034
MEM 176.953125 1689223675.2040
MEM 177.210938 1689223675.3046
MEM 177.210938 1689223675.4052
MEM 177.210938 1689223675.5058
MEM 177.210938 1689223675.6063
MEM 177.468750 1689223675.7069
MEM 177.468750 1689223675.8093
MEM 177.468750 1689223675.9098
MEM 177.726562 1689223676.0103
MEM 177.726562 1689223676.1109
MEM 177.726562 1689223676.2113
MEM 177.726562 1689223676.3120
MEM 177.984375 1689223676.4125
MEM 177.984375 1689223676.5131
MEM 177.984375 1689223676.6136
MEM 178.242188 1689223676.7140
MEM 178.242188 1689223676.8145
MEM 178.242188 1689223676.9151
MEM 178.242188 1689223677.0155
MEM 178.500000 1689223677.1161
MEM 178.500000 1689223677.2166
MEM 178.500000 1689223677.3171
MEM 178.757812 1689223677.4177
MEM 178.757812 1689223677.5181
MEM 178.757812 1689223677.6185
MEM 178.757812 1689223677.7191
MEM 179.015625 1689223677.8196
MEM 179.015625 1689223677.9202
MEM 179.015625 1689223678.0206
MEM 179.273438 1689223678.1211
MEM 179.273438 1689223678.2216
MEM 179.273438 1689223678.3221
MEM 179.273438 1689223678.4226
MEM 179.531250 1689223678.5232
MEM 179.531250 1689223678.6236
MEM 179.531250 1689223678.7241
MEM 179.789062 1689223678.8246
MEM 179.789062 1689223678.9252
MEM 179.789062 1689223679.0257
MEM 179.789062 1689223679.1261
MEM 180.046875 1689223679.2267
MEM 180.046875 1689223679.3273
MEM 180.046875 1689223679.4280
MEM 180.304688 1689223679.5285
MEM 180.304688 1689223679.6292
MEM 180.304688 1689223679.7297
MEM 180.304688 1689223679.8302
MEM 180.562500 1689223679.9308
MEM 180.562500 1689223680.0312
MEM 180.562500 1689223680.1317
MEM 180.820312 1689223680.2322
MEM 180.820312 1689223680.3327
MEM 180.820312 1689223680.4333
MEM 180.820312 1689223680.5340
MEM 181.078125 1689223680.6345
MEM 181.078125 1689223680.7351
MEM 181.078125 1689223680.8356
MEM 181.335938 1689223680.9393
MEM 181.335938 1689223681.0401
MEM 181.335938 1689223681.1406
MEM 181.335938 1689223681.2411
MEM 181.593750 1689223681.3416
MEM 181.593750 1689223681.4422
MEM 181.593750 1689223681.5430
MEM 181.851562 1689223681.6434
MEM 181.851562 1689223681.7441
MEM 181.851562 1689223681.8446
MEM 181.851562 1689223681.9452
MEM 182.109375 1689223682.0456
MEM 182.109375 1689223682.1463
MEM 182.109375 1689223682.2468
MEM 182.367188 1689223682.3472
MEM 182.367188 1689223682.4478
MEM 182.367188 1689223682.5482
MEM 182.367188 1689223682.6488
MEM 182.625000 1689223682.7493
MEM 182.625000 1689223682.8501
MEM 182.625000 1689223682.9505
MEM 182.882812 1689223683.0511
MEM 182.882812 1689223683.1515
MEM 182.882812 1689223683.2521
MEM 182.882812 1689223683.3526
MEM 183.140625 1689223683.4533
MEM 183.140625 1689223683.5540
MEM 183.140625 1689223683.6545
MEM 183.398438 1689223683.7551
MEM 183.398438 1689223683.8555
MEM 183.398438 1689223683.9561
MEM 183.398438 1689223684.0565
MEM 183.656250 1689223684.1570
MEM 183.656250 1689223684.2576
MEM 183.656250 1689223684.3580
MEM 183.656250 1689223684.4585
MEM 183.914062 1689223684.5591
MEM 183.914062 1689223684.6596
MEM 183.914062 1689223684.7603
MEM 184.171875 1689223684.8610
MEM 184.171875 1689223684.9615
MEM 184.171875 1689223685.0620
MEM 184.171875 1689223685.1625
MEM 184.429688 1689223685.2630
MEM 184.429688 1689223685.3634
MEM 184.429688 1689223685.4641
MEM 184.429688 1689223685.5646
MEM 184.687500 1689223685.6653
MEM 184.687500 1689223685.7657
MEM 184.687500 1689223685.8662
MEM 184.687500 1689223685.9667
MEM 184.945312 1689223686.0691
MEM 184.945312 1689223686.1695
MEM 184.945312 1689223686.2702
MEM 184.945312 1689223686.3707
MEM 185.203125 1689223686.4711
